GEO_id,GEO_id2,GEO_display_label,VD01
1400000US48113010701,48113010701,"Census Tract 107.01, Dallas County, Texas",3459
1400000US48113010703,48113010703,"Census Tract 107.03, Dallas County, Texas",2947
1400000US48113010704,48113010704,"Census Tract 107.04, Dallas County, Texas",3656
1400000US48113010801,48113010801,"Census Tract 108.01, Dallas County, Texas",6341
1400000US48113010802,48113010802,"Census Tract 108.02, Dallas County, Texas",7770
1400000US48113010803,48113010803,"Census Tract 108.03, Dallas County, Texas",6870
1400000US48113010901,48113010901,"Census Tract 109.01, Dallas County, Texas",5879
1400000US48113010902,48113010902,"Census Tract 109.02, Dallas County, Texas",5453
1400000US48113011001,48113011001,"Census Tract 110.01, Dallas County, Texas",6948
1400000US48113011002,48113011002,"Census Tract 110.02, Dallas County, Texas",3082
1400000US48113011101,48113011101,"Census Tract 111.01, Dallas County, Texas",4055
1400000US48113011103,48113011103,"Census Tract 111.03, Dallas County, Texas",3852
1400000US48113011104,48113011104,"Census Tract 111.04, Dallas County, Texas",3995
1400000US48113011105,48113011105,"Census Tract 111.05, Dallas County, Texas",4348
1400000US48113011200,48113011200,"Census Tract 112, Dallas County, Texas",3437
1400000US48113011300,48113011300,"Census Tract 113, Dallas County, Texas",4686
1400000US48113011401,48113011401,"Census Tract 114.01, Dallas County, Texas",4079
1400000US48113011402,48113011402,"Census Tract 114.02, Dallas County, Texas",689
1400000US48113011500,48113011500,"Census Tract 115, Dallas County, Texas",4956
1400000US48113011601,48113011601,"Census Tract 116.01, Dallas County, Texas",3912
1400000US48113011602,48113011602,"Census Tract 116.02, Dallas County, Texas",4444
1400000US48113011701,48113011701,"Census Tract 117.01, Dallas County, Texas",5696
1400000US48113011702,48113011702,"Census Tract 117.02, Dallas County, Texas",4224
1400000US48113011800,48113011800,"Census Tract 118, Dallas County, Texas",8382
1400000US48113011900,48113011900,"Census Tract 119, Dallas County, Texas",8659
1400000US48113012000,48113012000,"Census Tract 120, Dallas County, Texas",6702
1400000US48113012100,48113012100,"Census Tract 121, Dallas County, Texas",4234
1400000US48113012204,48113012204,"Census Tract 122.04, Dallas County, Texas",6230
1400000US48113012206,48113012206,"Census Tract 122.06, Dallas County, Texas",4643
1400000US48113012207,48113012207,"Census Tract 122.07, Dallas County, Texas",6450
1400000US48113012208,48113012208,"Census Tract 122.08, Dallas County, Texas",3100
1400000US48113012209,48113012209,"Census Tract 122.09, Dallas County, Texas",2950
1400000US48113012210,48113012210,"Census Tract 122.10, Dallas County, Texas",4180
1400000US48113012211,48113012211,"Census Tract 122.11, Dallas County, Texas",4519
1400000US48113012301,48113012301,"Census Tract 123.01, Dallas County, Texas",4956
1400000US48113012302,48113012302,"Census Tract 123.02, Dallas County, Texas",5682
1400000US48113012400,48113012400,"Census Tract 124, Dallas County, Texas",5004
1400000US48113012500,48113012500,"Census Tract 125, Dallas County, Texas",7042
1400000US48113012601,48113012601,"Census Tract 126.01, Dallas County, Texas",5543
1400000US48113012602,48113012602,"Census Tract 126.02, Dallas County, Texas",7300
1400000US48113012701,48113012701,"Census Tract 127.01, Dallas County, Texas",6011
1400000US48113012702,48113012702,"Census Tract 127.02, Dallas County, Texas",2766
1400000US48113012800,48113012800,"Census Tract 128, Dallas County, Texas",7513
1400000US48113012900,48113012900,"Census Tract 129, Dallas County, Texas",4557
1400000US48113013004,48113013004,"Census Tract 130.04, Dallas County, Texas",5893
1400000US48113013005,48113013005,"Census Tract 130.05, Dallas County, Texas",4909
1400000US48113013006,48113013006,"Census Tract 130.06, Dallas County, Texas",8184
1400000US48113013007,48113013007,"Census Tract 130.07, Dallas County, Texas",3572
1400000US48113013008,48113013008,"Census Tract 130.08, Dallas County, Texas",3600
1400000US48113013009,48113013009,"Census Tract 130.09, Dallas County, Texas",5153
1400000US48113013101,48113013101,"Census Tract 131.01, Dallas County, Texas",2655
1400000US48113013102,48113013102,"Census Tract 131.02, Dallas County, Texas",1763
1400000US48113013103,48113013103,"Census Tract 131.03, Dallas County, Texas",8221
1400000US48113013200,48113013200,"Census Tract 132, Dallas County, Texas",4591
1400000US48113013300,48113013300,"Census Tract 133, Dallas County, Texas",1898
1400000US48113013400,48113013400,"Census Tract 134, Dallas County, Texas",1951
1400000US48113013500,48113013500,"Census Tract 135, Dallas County, Texas",2486
1400000US48113013605,48113013605,"Census Tract 136.05, Dallas County, Texas",5431
1400000US48113013606,48113013606,"Census Tract 136.06, Dallas County, Texas",5219
1400000US48113013607,48113013607,"Census Tract 136.07, Dallas County, Texas",3339
1400000US48113013608,48113013608,"Census Tract 136.08, Dallas County, Texas",2542
1400000US48113013609,48113013609,"Census Tract 136.09, Dallas County, Texas",3762
1400000US48113013610,48113013610,"Census Tract 136.10, Dallas County, Texas",5007
1400000US48113013611,48113013611,"Census Tract 136.11, Dallas County, Texas",1983
1400000US48113013612,48113013612,"Census Tract 136.12, Dallas County, Texas",7298
1400000US48113013613,48113013613,"Census Tract 136.13, Dallas County, Texas",8185
1400000US48113013614,48113013614,"Census Tract 136.14, Dallas County, Texas",8036
1400000US48113013615,48113013615,"Census Tract 136.15, Dallas County, Texas",5194
1400000US48113013616,48113013616,"Census Tract 136.16, Dallas County, Texas",3405
1400000US48113013617,48113013617,"Census Tract 136.17, Dallas County, Texas",3037
1400000US48113013618,48113013618,"Census Tract 136.18, Dallas County, Texas",2383
1400000US48113013619,48113013619,"Census Tract 136.19, Dallas County, Texas",5330
1400000US48113013704,48113013704,"Census Tract 137.04, Dallas County, Texas",5780
1400000US48113013711,48113013711,"Census Tract 137.11, Dallas County, Texas",3671
1400000US48113013712,48113013712,"Census Tract 137.12, Dallas County, Texas",2107
1400000US48113013713,48113013713,"Census Tract 137.13, Dallas County, Texas",2327
1400000US48113013714,48113013714,"Census Tract 137.14, Dallas County, Texas",5620
1400000US48113013715,48113013715,"Census Tract 137.15, Dallas County, Texas",2188
1400000US48113013716,48113013716,"Census Tract 137.16, Dallas County, Texas",4761
1400000US48113013717,48113013717,"Census Tract 137.17, Dallas County, Texas",3007
1400000US48113013718,48113013718,"Census Tract 137.18, Dallas County, Texas",4815
1400000US48113013719,48113013719,"Census Tract 137.19, Dallas County, Texas",3415
1400000US48113013720,48113013720,"Census Tract 137.20, Dallas County, Texas",5238
1400000US48113013721,48113013721,"Census Tract 137.21, Dallas County, Texas",6087
1400000US48113013722,48113013722,"Census Tract 137.22, Dallas County, Texas",3025
1400000US48113013723,48113013723,"Census Tract 137.23, Dallas County, Texas",4962
1400000US48113013724,48113013724,"Census Tract 137.24, Dallas County, Texas",2
1400000US48113013725,48113013725,"Census Tract 137.25, Dallas County, Texas",3297
1400000US48113013801,48113013801,"Census Tract 138.01, Dallas County, Texas",6723
1400000US48113013803,48113013803,"Census Tract 138.03, Dallas County, Texas",5728
1400000US48113013804,48113013804,"Census Tract 138.04, Dallas County, Texas",3099
1400000US48113013901,48113013901,"Census Tract 139.01, Dallas County, Texas",3383
1400000US48113013902,48113013902,"Census Tract 139.02, Dallas County, Texas",4186
1400000US48113014001,48113014001,"Census Tract 140.01, Dallas County, Texas",3842
1400000US48113014002,48113014002,"Census Tract 140.02, Dallas County, Texas",1304
1400000US48113014103,48113014103,"Census Tract 141.03, Dallas County, Texas",3465
1400000US48113014109,48113014109,"Census Tract 141.09, Dallas County, Texas",9068
1400000US48113014110,48113014110,"Census Tract 141.10, Dallas County, Texas",8258
1400000US48113014112,48113014112,"Census Tract 141.12, Dallas County, Texas",3582
1400000US48113014113,48113014113,"Census Tract 141.13, Dallas County, Texas",4571
1400000US48113014114,48113014114,"Census Tract 141.14, Dallas County, Texas",2823
1400000US48113014115,48113014115,"Census Tract 141.15, Dallas County, Texas",6435
1400000US48113014116,48113014116,"Census Tract 141.16, Dallas County, Texas",3871
1400000US48113014117,48113014117,"Census Tract 141.17, Dallas County, Texas",3
1400000US48113014118,48113014118,"Census Tract 141.18, Dallas County, Texas",3750
1400000US48113014119,48113014119,"Census Tract 141.19, Dallas County, Texas",4294
1400000US48113014120,48113014120,"Census Tract 141.20, Dallas County, Texas",5234
1400000US48113014121,48113014121,"Census Tract 141.21, Dallas County, Texas",3462
1400000US48113014122,48113014122,"Census Tract 141.22, Dallas County, Texas",7968
1400000US48113014123,48113014123,"Census Tract 141.23, Dallas County, Texas",5689
1400000US48113014124,48113014124,"Census Tract 141.24, Dallas County, Texas",2955
1400000US48113014125,48113014125,"Census Tract 141.25, Dallas County, Texas",5880
1400000US48113014126,48113014126,"Census Tract 141.26, Dallas County, Texas",5324
1400000US48113014201,48113014201,"Census Tract 142.01, Dallas County, Texas",2207
1400000US48113014203,48113014203,"Census Tract 142.03, Dallas County, Texas",3187
1400000US48113014204,48113014204,"Census Tract 142.04, Dallas County, Texas",2354
1400000US48113014302,48113014302,"Census Tract 143.02, Dallas County, Texas",6712
1400000US48113014304,48113014304,"Census Tract 143.04, Dallas County, Texas",7729
1400000US48113014306,48113014306,"Census Tract 143.06, Dallas County, Texas",5315
1400000US48113014307,48113014307,"Census Tract 143.07, Dallas County, Texas",4052
1400000US48113014308,48113014308,"Census Tract 143.08, Dallas County, Texas",4077
1400000US48113014309,48113014309,"Census Tract 143.09, Dallas County, Texas",4378
1400000US48113014310,48113014310,"Census Tract 143.10, Dallas County, Texas",3065
1400000US48113014403,48113014403,"Census Tract 144.03, Dallas County, Texas",3905
1400000US48113014405,48113014405,"Census Tract 144.05, Dallas County, Texas",3724
1400000US48113014406,48113014406,"Census Tract 144.06, Dallas County, Texas",4779
1400000US48113014407,48113014407,"Census Tract 144.07, Dallas County, Texas",4225
1400000US48113014408,48113014408,"Census Tract 144.08, Dallas County, Texas",3518
1400000US48113014501,48113014501,"Census Tract 145.01, Dallas County, Texas",3074
1400000US48113014502,48113014502,"Census Tract 145.02, Dallas County, Texas",4688
1400000US48113014601,48113014601,"Census Tract 146.01, Dallas County, Texas",2834
1400000US48113014602,48113014602,"Census Tract 146.02, Dallas County, Texas",4701
1400000US48113014603,48113014603,"Census Tract 146.03, Dallas County, Texas",1778
1400000US48113014701,48113014701,"Census Tract 147.01, Dallas County, Texas",5265
1400000US48113014702,48113014702,"Census Tract 147.02, Dallas County, Texas",3796
1400000US48113014703,48113014703,"Census Tract 147.03, Dallas County, Texas",1972
1400000US48113014801,48113014801,"Census Tract 148.01, Dallas County, Texas",1199
1400000US48113014802,48113014802,"Census Tract 148.02, Dallas County, Texas",1358
1400000US48113014901,48113014901,"Census Tract 149.01, Dallas County, Texas",2151
1400000US48113014902,48113014902,"Census Tract 149.02, Dallas County, Texas",2911
1400000US48113015000,48113015000,"Census Tract 150, Dallas County, Texas",7761
1400000US48113015100,48113015100,"Census Tract 151, Dallas County, Texas",6755
1400000US48113015202,48113015202,"Census Tract 152.02, Dallas County, Texas",4004
1400000US48113015204,48113015204,"Census Tract 152.04, Dallas County, Texas",7199
1400000US48113015205,48113015205,"Census Tract 152.05, Dallas County, Texas",3992
1400000US48113015206,48113015206,"Census Tract 152.06, Dallas County, Texas",4007
1400000US48113015303,48113015303,"Census Tract 153.03, Dallas County, Texas",1842
1400000US48113015304,48113015304,"Census Tract 153.04, Dallas County, Texas",2774
1400000US48113015305,48113015305,"Census Tract 153.05, Dallas County, Texas",4167
1400000US48113015306,48113015306,"Census Tract 153.06, Dallas County, Texas",3879
1400000US48113015401,48113015401,"Census Tract 154.01, Dallas County, Texas",5319
1400000US48113015403,48113015403,"Census Tract 154.03, Dallas County, Texas",3775
1400000US48113015404,48113015404,"Census Tract 154.04, Dallas County, Texas",3556
1400000US48113015500,48113015500,"Census Tract 155, Dallas County, Texas",4396
1400000US48113015600,48113015600,"Census Tract 156, Dallas County, Texas",5324
1400000US48113015700,48113015700,"Census Tract 157, Dallas County, Texas",2363
1400000US48113015800,48113015800,"Census Tract 158, Dallas County, Texas",2169
1400000US48113015900,48113015900,"Census Tract 159, Dallas County, Texas",2099
1400000US48113016001,48113016001,"Census Tract 160.01, Dallas County, Texas",4218
1400000US48113016002,48113016002,"Census Tract 160.02, Dallas County, Texas",2993
1400000US48113016100,48113016100,"Census Tract 161, Dallas County, Texas",2466
1400000US48113016201,48113016201,"Census Tract 162.01, Dallas County, Texas",3152
1400000US48113016202,48113016202,"Census Tract 162.02, Dallas County, Texas",5746
1400000US48113016301,48113016301,"Census Tract 163.01, Dallas County, Texas",3881
1400000US48113016302,48113016302,"Census Tract 163.02, Dallas County, Texas",2254
1400000US48113016401,48113016401,"Census Tract 164.01, Dallas County, Texas",5246
1400000US48113016404,48113016404,"Census Tract 164.04, Dallas County, Texas",6597
1400000US48113016406,48113016406,"Census Tract 164.06, Dallas County, Texas",4691
1400000US48113016407,48113016407,"Census Tract 164.07, Dallas County, Texas",6489
1400000US48113016408,48113016408,"Census Tract 164.08, Dallas County, Texas",7174
1400000US48113016409,48113016409,"Census Tract 164.09, Dallas County, Texas",3077
1400000US48113016410,48113016410,"Census Tract 164.10, Dallas County, Texas",2896
1400000US48113016411,48113016411,"Census Tract 164.11, Dallas County, Texas",5203
1400000US48113016501,48113016501,"Census Tract 165.01, Dallas County, Texas",6934
1400000US48113016502,48113016502,"Census Tract 165.02, Dallas County, Texas",6196
1400000US48113016509,48113016509,"Census Tract 165.09, Dallas County, Texas",5048
1400000US48113016510,48113016510,"Census Tract 165.10, Dallas County, Texas",6181
1400000US48113016511,48113016511,"Census Tract 165.11, Dallas County, Texas",4480
1400000US48113016513,48113016513,"Census Tract 165.13, Dallas County, Texas",4799
1400000US48113016514,48113016514,"Census Tract 165.14, Dallas County, Texas",5685
1400000US48113016515,48113016515,"Census Tract 165.15, Dallas County, Texas",6032
1400000US48113016516,48113016516,"Census Tract 165.16, Dallas County, Texas",4972
1400000US48113016517,48113016517,"Census Tract 165.17, Dallas County, Texas",3960
1400000US48113016518,48113016518,"Census Tract 165.18, Dallas County, Texas",4746
1400000US48113016519,48113016519,"Census Tract 165.19, Dallas County, Texas",2202
1400000US48113016605,48113016605,"Census Tract 166.05, Dallas County, Texas",2992
1400000US48113016606,48113016606,"Census Tract 166.06, Dallas County, Texas",6495
1400000US48113016607,48113016607,"Census Tract 166.07, Dallas County, Texas",3728
1400000US48113016610,48113016610,"Census Tract 166.10, Dallas County, Texas",4970
1400000US48113016611,48113016611,"Census Tract 166.11, Dallas County, Texas",4697
1400000US48113016612,48113016612,"Census Tract 166.12, Dallas County, Texas",7113
1400000US48113016613,48113016613,"Census Tract 166.13, Dallas County, Texas",9523
1400000US48113016614,48113016614,"Census Tract 166.14, Dallas County, Texas",10602
1400000US48113016615,48113016615,"Census Tract 166.15, Dallas County, Texas",3873
1400000US48113016616,48113016616,"Census Tract 166.16, Dallas County, Texas",3370
1400000US48113016617,48113016617,"Census Tract 166.17, Dallas County, Texas",3663
1400000US48113016618,48113016618,"Census Tract 166.18, Dallas County, Texas",4046
1400000US48113016619,48113016619,"Census Tract 166.19, Dallas County, Texas",3078
1400000US48113016620,48113016620,"Census Tract 166.20, Dallas County, Texas",4796
1400000US48113016701,48113016701,"Census Tract 167.01, Dallas County, Texas",5249
1400000US48113016703,48113016703,"Census Tract 167.03, Dallas County, Texas",3765
1400000US48113016704,48113016704,"Census Tract 167.04, Dallas County, Texas",4065
1400000US48113016705,48113016705,"Census Tract 167.05, Dallas County, Texas",5123
1400000US48113016802,48113016802,"Census Tract 168.02, Dallas County, Texas",2537
1400000US48113016803,48113016803,"Census Tract 168.03, Dallas County, Texas",5457
1400000US48113016804,48113016804,"Census Tract 168.04, Dallas County, Texas",5464
1400000US48113016901,48113016901,"Census Tract 169.01, Dallas County, Texas",3860
1400000US48113016902,48113016902,"Census Tract 169.02, Dallas County, Texas",5050
1400000US48113016903,48113016903,"Census Tract 169.03, Dallas County, Texas",4820
1400000US48113017001,48113017001,"Census Tract 170.01, Dallas County, Texas",6948
1400000US48113017003,48113017003,"Census Tract 170.03, Dallas County, Texas",7245
1400000US48113017004,48113017004,"Census Tract 170.04, Dallas County, Texas",7809
1400000US48113017101,48113017101,"Census Tract 171.01, Dallas County, Texas",3860
1400000US48113017102,48113017102,"Census Tract 171.02, Dallas County, Texas",3908
1400000US48113017201,48113017201,"Census Tract 172.01, Dallas County, Texas",5400
1400000US48113017202,48113017202,"Census Tract 172.02, Dallas County, Texas",5892
1400000US48113017301,48113017301,"Census Tract 173.01, Dallas County, Texas",4710
1400000US48113017303,48113017303,"Census Tract 173.03, Dallas County, Texas",7879
1400000US48113017304,48113017304,"Census Tract 173.04, Dallas County, Texas",6823
1400000US48113017305,48113017305,"Census Tract 173.05, Dallas County, Texas",5281
1400000US48113017306,48113017306,"Census Tract 173.06, Dallas County, Texas",4722
1400000US48113017400,48113017400,"Census Tract 174, Dallas County, Texas",5659
1400000US48113017500,48113017500,"Census Tract 175, Dallas County, Texas",4552
1400000US48113017602,48113017602,"Census Tract 176.02, Dallas County, Texas",3196
1400000US48113017603,48113017603,"Census Tract 176.03, Dallas County, Texas",8174
1400000US48113017604,48113017604,"Census Tract 176.04, Dallas County, Texas",3171
1400000US48113017702,48113017702,"Census Tract 177.02, Dallas County, Texas",7466
1400000US48113017703,48113017703,"Census Tract 177.03, Dallas County, Texas",3880
1400000US48113017704,48113017704,"Census Tract 177.04, Dallas County, Texas",5985
1400000US48113017804,48113017804,"Census Tract 178.04, Dallas County, Texas",5591
1400000US48113017805,48113017805,"Census Tract 178.05, Dallas County, Texas",5919
1400000US48113017806,48113017806,"Census Tract 178.06, Dallas County, Texas",4668
1400000US48113017807,48113017807,"Census Tract 178.07, Dallas County, Texas",5123
1400000US48113017808,48113017808,"Census Tract 178.08, Dallas County, Texas",3920
1400000US48113017811,48113017811,"Census Tract 178.11, Dallas County, Texas",4230
1400000US48113017812,48113017812,"Census Tract 178.12, Dallas County, Texas",2594
1400000US48113017813,48113017813,"Census Tract 178.13, Dallas County, Texas",6374
1400000US48113017814,48113017814,"Census Tract 178.14, Dallas County, Texas",4501
1400000US48113017900,48113017900,"Census Tract 179, Dallas County, Texas",4907
1400000US48113018001,48113018001,"Census Tract 180.01, Dallas County, Texas",6208
1400000US48113018002,48113018002,"Census Tract 180.02, Dallas County, Texas",3453
1400000US48113018104,48113018104,"Census Tract 181.04, Dallas County, Texas",4568
1400000US48113018105,48113018105,"Census Tract 181.05, Dallas County, Texas",5670
1400000US48113018110,48113018110,"Census Tract 181.10, Dallas County, Texas",5322
1400000US48113018111,48113018111,"Census Tract 181.11, Dallas County, Texas",6000
1400000US48113018116,48113018116,"Census Tract 181.16, Dallas County, Texas",9463
1400000US48113018117,48113018117,"Census Tract 181.17, Dallas County, Texas",10926
1400000US48113018118,48113018118,"Census Tract 181.18, Dallas County, Texas",5803
1400000US48113018119,48113018119,"Census Tract 181.19, Dallas County, Texas",6790
1400000US48113018120,48113018120,"Census Tract 181.20, Dallas County, Texas",4132
1400000US48113018121,48113018121,"Census Tract 181.21, Dallas County, Texas",4984
1400000US48113018122,48113018122,"Census Tract 181.22, Dallas County, Texas",6886
1400000US48113018123,48113018123,"Census Tract 181.23, Dallas County, Texas",7032
1400000US48113018124,48113018124,"Census Tract 181.24, Dallas County, Texas",7554
1400000US48113018125,48113018125,"Census Tract 181.25, Dallas County, Texas",10030
1400000US48113018126,48113018126,"Census Tract 181.26, Dallas County, Texas",6163
1400000US48113018127,48113018127,"Census Tract 181.27, Dallas County, Texas",2882
1400000US48113018128,48113018128,"Census Tract 181.28, Dallas County, Texas",5187
1400000US48113018129,48113018129,"Census Tract 181.29, Dallas County, Texas",4238
1400000US48113018130,48113018130,"Census Tract 181.30, Dallas County, Texas",3134
1400000US48113018131,48113018131,"Census Tract 181.31, Dallas County, Texas",7259
1400000US48113018132,48113018132,"Census Tract 181.32, Dallas County, Texas",4634
1400000US48113018203,48113018203,"Census Tract 182.03, Dallas County, Texas",5917
1400000US48113018204,48113018204,"Census Tract 182.04, Dallas County, Texas",4743
1400000US48113018205,48113018205,"Census Tract 182.05, Dallas County, Texas",4029
1400000US48113018206,48113018206,"Census Tract 182.06, Dallas County, Texas",4680
1400000US48113018300,48113018300,"Census Tract 183, Dallas County, Texas",6814
1400000US48113018401,48113018401,"Census Tract 184.01, Dallas County, Texas",4699
1400000US48113018402,48113018402,"Census Tract 184.02, Dallas County, Texas",4062
1400000US48113018403,48113018403,"Census Tract 184.03, Dallas County, Texas",3438
1400000US48113018501,48113018501,"Census Tract 185.01, Dallas County, Texas",3354
1400000US48113018503,48113018503,"Census Tract 185.03, Dallas County, Texas",5223
1400000US48113018504,48113018504,"Census Tract 185.04, Dallas County, Texas",6012
1400000US48113018600,48113018600,"Census Tract 186, Dallas County, Texas",3407
1400000US48113018700,48113018700,"Census Tract 187, Dallas County, Texas",6300
1400000US48113018801,48113018801,"Census Tract 188.01, Dallas County, Texas",4060
1400000US48113018802,48113018802,"Census Tract 188.02, Dallas County, Texas",744
1400000US48113018900,48113018900,"Census Tract 189, Dallas County, Texas",6214
1400000US48113019004,48113019004,"Census Tract 190.04, Dallas County, Texas",6154
1400000US48113019010,48113019010,"Census Tract 190.10, Dallas County, Texas",6833
1400000US48113019012,48113019012,"Census Tract 190.12, Dallas County, Texas",7479
1400000US48113019013,48113019013,"Census Tract 190.13, Dallas County, Texas",6727
1400000US48113019014,48113019014,"Census Tract 190.14, Dallas County, Texas",6850
1400000US48113019016,48113019016,"Census Tract 190.16, Dallas County, Texas",3071
1400000US48113019018,48113019018,"Census Tract 190.18, Dallas County, Texas",5502
1400000US48113019019,48113019019,"Census Tract 190.19, Dallas County, Texas",6288
1400000US48113019020,48113019020,"Census Tract 190.20, Dallas County, Texas",4956
1400000US48113019021,48113019021,"Census Tract 190.21, Dallas County, Texas",6762
1400000US48113019023,48113019023,"Census Tract 190.23, Dallas County, Texas",4582
1400000US48113019024,48113019024,"Census Tract 190.24, Dallas County, Texas",4293
1400000US48113019025,48113019025,"Census Tract 190.25, Dallas County, Texas",5231
1400000US48113019026,48113019026,"Census Tract 190.26, Dallas County, Texas",5398
1400000US48113019027,48113019027,"Census Tract 190.27, Dallas County, Texas",3036
1400000US48113019028,48113019028,"Census Tract 190.28, Dallas County, Texas",3579
1400000US48113019029,48113019029,"Census Tract 190.29, Dallas County, Texas",5589
1400000US48113019030,48113019030,"Census Tract 190.30, Dallas County, Texas",9910
1400000US48113019031,48113019031,"Census Tract 190.31, Dallas County, Texas",6536
1400000US48113019032,48113019032,"Census Tract 190.32, Dallas County, Texas",4516
1400000US48113019033,48113019033,"Census Tract 190.33, Dallas County, Texas",4248
1400000US48113019034,48113019034,"Census Tract 190.34, Dallas County, Texas",4063
1400000US48113019035,48113019035,"Census Tract 190.35, Dallas County, Texas",4686
1400000US48113019036,48113019036,"Census Tract 190.36, Dallas County, Texas",3120
1400000US48113019037,48113019037,"Census Tract 190.37, Dallas County, Texas",3813
1400000US48113019100,48113019100,"Census Tract 191, Dallas County, Texas",5125
1400000US48113019202,48113019202,"Census Tract 192.02, Dallas County, Texas",5518
1400000US48113019203,48113019203,"Census Tract 192.03, Dallas County, Texas",3777
1400000US48113019204,48113019204,"Census Tract 192.04, Dallas County, Texas",7807
1400000US48113019205,48113019205,"Census Tract 192.05, Dallas County, Texas",3227
1400000US48113019206,48113019206,"Census Tract 192.06, Dallas County, Texas",6129
1400000US48113019208,48113019208,"Census Tract 192.08, Dallas County, Texas",5839
1400000US48113019209,48113019209,"Census Tract 192.09, Dallas County, Texas",9705
1400000US48113019210,48113019210,"Census Tract 192.10, Dallas County, Texas",3968
1400000US48113019211,48113019211,"Census Tract 192.11, Dallas County, Texas",5245
1400000US48113019301,48113019301,"Census Tract 193.01, Dallas County, Texas",2915
1400000US48113019302,48113019302,"Census Tract 193.02, Dallas County, Texas",5947
1400000US48113019400,48113019400,"Census Tract 194, Dallas County, Texas",3871
1400000US48113019501,48113019501,"Census Tract 195.01, Dallas County, Texas",6474
1400000US48113019502,48113019502,"Census Tract 195.02, Dallas County, Texas",4121
1400000US48113019600,48113019600,"Census Tract 196, Dallas County, Texas",2431
1400000US48113019700,48113019700,"Census Tract 197, Dallas County, Texas",2193
1400000US48113019800,48113019800,"Census Tract 198, Dallas County, Texas",4218
1400000US48113019900,48113019900,"Census Tract 199, Dallas County, Texas",4443
1400000US48115950400,48115950400,"Census Tract 9504, Dawson County, Texas",8467
1400000US48115950500,48115950500,"Census Tract 9505, Dawson County, Texas",4363
1400000US48115950600,48115950600,"Census Tract 9506, Dawson County, Texas",2155
1400000US48117950100,48117950100,"Census Tract 9501, Deaf Smith County, Texas",3007
1400000US48117950200,48117950200,"Census Tract 9502, Deaf Smith County, Texas",838
1400000US48117950300,48117950300,"Census Tract 9503, Deaf Smith County, Texas",5533
1400000US48117950400,48117950400,"Census Tract 9504, Deaf Smith County, Texas",5474
1400000US48117950500,48117950500,"Census Tract 9505, Deaf Smith County, Texas",3709
1400000US48119950100,48119950100,"Census Tract 9501, Delta County, Texas",2903
1400000US48119950200,48119950200,"Census Tract 9502, Delta County, Texas",2424
1400000US48121020101,48121020101,"Census Tract 201.01, Denton County, Texas",11168
1400000US48121020102,48121020102,"Census Tract 201.02, Denton County, Texas",8601
1400000US48121020201,48121020201,"Census Tract 202.01, Denton County, Texas",7742
1400000US48121020202,48121020202,"Census Tract 202.02, Denton County, Texas",7729
1400000US48121020301,48121020301,"Census Tract 203.01, Denton County, Texas",8588
1400000US48121020303,48121020303,"Census Tract 203.03, Denton County, Texas",5686
1400000US48121020304,48121020304,"Census Tract 203.04, Denton County, Texas",6876
1400000US48121020305,48121020305,"Census Tract 203.05, Denton County, Texas",6587
1400000US48121020401,48121020401,"Census Tract 204.01, Denton County, Texas",3359
1400000US48121020402,48121020402,"Census Tract 204.02, Denton County, Texas",4505
1400000US48121020403,48121020403,"Census Tract 204.03, Denton County, Texas",3574
1400000US48121020501,48121020501,"Census Tract 205.01, Denton County, Texas",8238
1400000US48121020502,48121020502,"Census Tract 205.02, Denton County, Texas",8207
1400000US48121020601,48121020601,"Census Tract 206.01, Denton County, Texas",4382
1400000US48121020602,48121020602,"Census Tract 206.02, Denton County, Texas",7256
1400000US48121020700,48121020700,"Census Tract 207, Denton County, Texas",3418
1400000US48121020800,48121020800,"Census Tract 208, Denton County, Texas",4169
1400000US48121020900,48121020900,"Census Tract 209, Denton County, Texas",4658
1400000US48121021000,48121021000,"Census Tract 210, Denton County, Texas",5807
1400000US48121021100,48121021100,"Census Tract 211, Denton County, Texas",2845
1400000US48121021200,48121021200,"Census Tract 212, Denton County, Texas",7339
1400000US48121021301,48121021301,"Census Tract 213.01, Denton County, Texas",1987
1400000US48121021302,48121021302,"Census Tract 213.02, Denton County, Texas",11850
1400000US48121021401,48121021401,"Census Tract 214.01, Denton County, Texas",10080
1400000US48121021402,48121021402,"Census Tract 214.02, Denton County, Texas",12032
1400000US48121021403,48121021403,"Census Tract 214.03, Denton County, Texas",6935
1400000US48121021502,48121021502,"Census Tract 215.02, Denton County, Texas",4064
1400000US48121021504,48121021504,"Census Tract 215.04, Denton County, Texas",10974
1400000US48121021505,48121021505,"Census Tract 215.05, Denton County, Texas",5121
1400000US48121021506,48121021506,"Census Tract 215.06, Denton County, Texas",10647
1400000US48121021508,48121021508,"Census Tract 215.08, Denton County, Texas",5842
1400000US48121021509,48121021509,"Census Tract 215.09, Denton County, Texas",8541
1400000US48121021510,48121021510,"Census Tract 215.10, Denton County, Texas",5712
1400000US48121021511,48121021511,"Census Tract 215.11, Denton County, Texas",958
1400000US48121021601,48121021601,"Census Tract 216.01, Denton County, Texas",7884
1400000US48121021603,48121021603,"Census Tract 216.03, Denton County, Texas",14247
1400000US48121021604,48121021604,"Census Tract 216.04, Denton County, Texas",10376
1400000US48121021605,48121021605,"Census Tract 216.05, Denton County, Texas",7613
1400000US48121021606,48121021606,"Census Tract 216.06, Denton County, Texas",8661
