GEO_id,GEO_id2,GEO_display_label,HD01_VD01,HD02_VD01
1400000US48005001300,48005001300,"Census Tract 13, Angelina County, Texas",5136,580
1400000US48007950100,48007950100,"Census Tract 9501, Aransas County, Texas",5765,509
1400000US48007950200,48007950200,"Census Tract 9502, Aransas County, Texas",1169,163
1400000US48007950300,48007950300,"Census Tract 9503, Aransas County, Texas",6968,593
1400000US48007950400,48007950400,"Census Tract 9504, Aransas County, Texas",3557,505
1400000US48007950500,48007950500,"Census Tract 9505, Aransas County, Texas",5784,500
1400000US48007990000,48007990000,"Census Tract 9900, Aransas County, Texas",0,95
1400000US48009020100,48009020100,"Census Tract 201, Archer County, Texas",2920,230
1400000US48009020200,48009020200,"Census Tract 202, Archer County, Texas",2649,236
1400000US48009020300,48009020300,"Census Tract 203, Archer County, Texas",3444,240
1400000US48011950100,48011950100,"Census Tract 9501, Armstrong County, Texas",1929,115
1400000US48013960100,48013960100,"Census Tract 9601, Atascosa County, Texas",6611,725
1400000US48013960201,48013960201,"Census Tract 9602.01, Atascosa County, Texas",6453,673
1400000US48013960202,48013960202,"Census Tract 9602.02, Atascosa County, Texas",9810,730
1400000US48013960300,48013960300,"Census Tract 9603, Atascosa County, Texas",3534,203
1400000US48013960401,48013960401,"Census Tract 9604.01, Atascosa County, Texas",2136,447
1400000US48013960402,48013960402,"Census Tract 9604.02, Atascosa County, Texas",7840,631
1400000US48013960500,48013960500,"Census Tract 9605, Atascosa County, Texas",2255,371
1400000US48013960600,48013960600,"Census Tract 9606, Atascosa County, Texas",5914,452
1400000US48015760100,48015760100,"Census Tract 7601, Austin County, Texas",2197,296
1400000US48015760200,48015760200,"Census Tract 7602, Austin County, Texas",6431,532
1400000US48015760300,48015760300,"Census Tract 7603, Austin County, Texas",7021,625
1400000US48015760400,48015760400,"Census Tract 7604, Austin County, Texas",3562,481
1400000US48015760501,48015760501,"Census Tract 7605.01, Austin County, Texas",4116,499
1400000US48015760502,48015760502,"Census Tract 7605.02, Austin County, Texas",4823,353
1400000US48017950100,48017950100,"Census Tract 9501, Bailey County, Texas",7079,
1400000US48019000101,48019000101,"Census Tract 1.01, Bandera County, Texas",4392,512
1400000US48019000102,48019000102,"Census Tract 1.02, Bandera County, Texas",4683,701
1400000US48019000200,48019000200,"Census Tract 2, Bandera County, Texas",2407,275
1400000US48019000300,48019000300,"Census Tract 3, Bandera County, Texas",7003,656
1400000US48019000400,48019000400,"Census Tract 4, Bandera County, Texas",1939,375
1400000US48021950100,48021950100,"Census Tract 9501, Bastrop County, Texas",9742,1000
1400000US48021950200,48021950200,"Census Tract 9502, Bastrop County, Texas",8048,417
1400000US48021950300,48021950300,"Census Tract 9503, Bastrop County, Texas",12147,896
1400000US48021950400,48021950400,"Census Tract 9504, Bastrop County, Texas",8153,826
1400000US48021950501,48021950501,"Census Tract 9505.01, Bastrop County, Texas",7537,710
1400000US48021950502,48021950502,"Census Tract 9505.02, Bastrop County, Texas",5692,724
1400000US48021950600,48021950600,"Census Tract 9506, Bastrop County, Texas",4350,579
1400000US48021950700,48021950700,"Census Tract 9507, Bastrop County, Texas",4260,270
1400000US48021950801,48021950801,"Census Tract 9508.01, Bastrop County, Texas",6149,977
1400000US48021950802,48021950802,"Census Tract 9508.02, Bastrop County, Texas",7290,968
1400000US48023950300,48023950300,"Census Tract 9503, Baylor County, Texas",3770,
1400000US48025950100,48025950100,"Census Tract 9501, Bee County, Texas",1928,332
1400000US48025950201,48025950201,"Census Tract 9502.01, Bee County, Texas",7456,719
1400000US48025950202,48025950202,"Census Tract 9502.02, Bee County, Texas",5391,536
1400000US48025950300,48025950300,"Census Tract 9503, Bee County, Texas",4461,485
1400000US48025950400,48025950400,"Census Tract 9504, Bee County, Texas",1826,233
1400000US48025950500,48025950500,"Census Tract 9505, Bee County, Texas",8636,658
1400000US48025950600,48025950600,"Census Tract 9506, Bee County, Texas",2218,457
1400000US48027020100,48027020100,"Census Tract 201, Bell County, Texas",7312,598
1400000US48027020201,48027020201,"Census Tract 202.01, Bell County, Texas",5814,511
1400000US48027020202,48027020202,"Census Tract 202.02, Bell County, Texas",5198,663
1400000US48027020300,48027020300,"Census Tract 203, Bell County, Texas",8059,676
1400000US48027020401,48027020401,"Census Tract 204.01, Bell County, Texas",2778,352
1400000US48027020402,48027020402,"Census Tract 204.02, Bell County, Texas",2363,403
1400000US48027020500,48027020500,"Census Tract 205, Bell County, Texas",3882,378
1400000US48027020600,48027020600,"Census Tract 206, Bell County, Texas",3057,469
1400000US48027020701,48027020701,"Census Tract 207.01, Bell County, Texas",1242,259
1400000US48027020702,48027020702,"Census Tract 207.02, Bell County, Texas",1902,371
1400000US48027020800,48027020800,"Census Tract 208, Bell County, Texas",2875,509
1400000US48027020900,48027020900,"Census Tract 209, Bell County, Texas",2211,491
1400000US48027021000,48027021000,"Census Tract 210, Bell County, Texas",4158,734
1400000US48027021100,48027021100,"Census Tract 211, Bell County, Texas",5299,708
1400000US48027021201,48027021201,"Census Tract 212.01, Bell County, Texas",3183,549
1400000US48027021202,48027021202,"Census Tract 212.02, Bell County, Texas",4101,572
1400000US48027021203,48027021203,"Census Tract 212.03, Bell County, Texas",4177,452
1400000US48027021301,48027021301,"Census Tract 213.01, Bell County, Texas",5921,628
1400000US48027021302,48027021302,"Census Tract 213.02, Bell County, Texas",3204,360
1400000US48027021303,48027021303,"Census Tract 213.03, Bell County, Texas",5742,545
1400000US48027021400,48027021400,"Census Tract 214, Bell County, Texas",3680,438
1400000US48027021500,48027021500,"Census Tract 215, Bell County, Texas",5541,576
1400000US48027021601,48027021601,"Census Tract 216.01, Bell County, Texas",5070,637
1400000US48027021602,48027021602,"Census Tract 216.02, Bell County, Texas",2453,473
1400000US48027021700,48027021700,"Census Tract 217, Bell County, Texas",7620,554
1400000US48027021800,48027021800,"Census Tract 218, Bell County, Texas",7079,572
1400000US48027021901,48027021901,"Census Tract 219.01, Bell County, Texas",3193,358
1400000US48027021903,48027021903,"Census Tract 219.03, Bell County, Texas",9009,732
1400000US48027021904,48027021904,"Census Tract 219.04, Bell County, Texas",7617,658
1400000US48027022000,48027022000,"Census Tract 220, Bell County, Texas",8809,880
1400000US48027022101,48027022101,"Census Tract 221.01, Bell County, Texas",4150,468
1400000US48027022103,48027022103,"Census Tract 221.03, Bell County, Texas",5506,578
1400000US48027022104,48027022104,"Census Tract 221.04, Bell County, Texas",4515,494
1400000US48027022105,48027022105,"Census Tract 221.05, Bell County, Texas",1935,286
1400000US48027022200,48027022200,"Census Tract 222, Bell County, Texas",3435,453
1400000US48027022300,48027022300,"Census Tract 223, Bell County, Texas",4013,522
1400000US48027022401,48027022401,"Census Tract 224.01, Bell County, Texas",5701,564
1400000US48027022402,48027022402,"Census Tract 224.02, Bell County, Texas",2926,580
1400000US48027022403,48027022403,"Census Tract 224.03, Bell County, Texas",4383,542
1400000US48027022404,48027022404,"Census Tract 224.04, Bell County, Texas",7274,760
1400000US48027022405,48027022405,"Census Tract 224.05, Bell County, Texas",1854,487
1400000US48027022501,48027022501,"Census Tract 225.01, Bell County, Texas",3608,684
1400000US48027022502,48027022502,"Census Tract 225.02, Bell County, Texas",9307,948
1400000US48027022600,48027022600,"Census Tract 226, Bell County, Texas",4429,676
1400000US48027022801,48027022801,"Census Tract 228.01, Bell County, Texas",3068,495
1400000US48027022900,48027022900,"Census Tract 229, Bell County, Texas",3696,582
1400000US48027023000,48027023000,"Census Tract 230, Bell County, Texas",6106,545
1400000US48027023103,48027023103,"Census Tract 231.03, Bell County, Texas",4367,462
1400000US48027023104,48027023104,"Census Tract 231.04, Bell County, Texas",4133,463
1400000US48027023105,48027023105,"Census Tract 231.05, Bell County, Texas",5450,1099
1400000US48027023106,48027023106,"Census Tract 231.06, Bell County, Texas",9023,885
1400000US48027023107,48027023107,"Census Tract 231.07, Bell County, Texas",7064,833
1400000US48027023108,48027023108,"Census Tract 231.08, Bell County, Texas",14412,1029
1400000US48027023201,48027023201,"Census Tract 232.01, Bell County, Texas",2568,253
1400000US48027023202,48027023202,"Census Tract 232.02, Bell County, Texas",8882,598
1400000US48027023203,48027023203,"Census Tract 232.03, Bell County, Texas",2682,349
1400000US48027023204,48027023204,"Census Tract 232.04, Bell County, Texas",4818,540
1400000US48027023300,48027023300,"Census Tract 233, Bell County, Texas",6381,731
1400000US48027023402,48027023402,"Census Tract 234.02, Bell County, Texas",3812,358
1400000US48027023403,48027023403,"Census Tract 234.03, Bell County, Texas",4854,531
1400000US48027023404,48027023404,"Census Tract 234.04, Bell County, Texas",2983,488
1400000US48027023500,48027023500,"Census Tract 235, Bell County, Texas",2159,328
1400000US48027980001,48027980001,"Census Tract 9800.01, Bell County, Texas",887,299
1400000US48027980002,48027980002,"Census Tract 9800.02, Bell County, Texas",16,29
1400000US48027980003,48027980003,"Census Tract 9800.03, Bell County, Texas",0,95
1400000US48029110100,48029110100,"Census Tract 1101, Bexar County, Texas",2739,513
1400000US48029110300,48029110300,"Census Tract 1103, Bexar County, Texas",3153,451
1400000US48029110500,48029110500,"Census Tract 1105, Bexar County, Texas",2081,312
1400000US48029110600,48029110600,"Census Tract 1106, Bexar County, Texas",8750,679
1400000US48029110700,48029110700,"Census Tract 1107, Bexar County, Texas",1950,592
1400000US48029110800,48029110800,"Census Tract 1108, Bexar County, Texas",1480,313
1400000US48029110900,48029110900,"Census Tract 1109, Bexar County, Texas",426,234
1400000US48029111000,48029111000,"Census Tract 1110, Bexar County, Texas",1764,265
1400000US48029120100,48029120100,"Census Tract 1201, Bexar County, Texas",7300,696
1400000US48029120300,48029120300,"Census Tract 1203, Bexar County, Texas",7068,20
1400000US48029120400,48029120400,"Census Tract 1204, Bexar County, Texas",5848,247
1400000US48029120501,48029120501,"Census Tract 1205.01, Bexar County, Texas",7629,584
1400000US48029120502,48029120502,"Census Tract 1205.02, Bexar County, Texas",5018,454
1400000US48029120600,48029120600,"Census Tract 1206, Bexar County, Texas",5704,501
1400000US48029120701,48029120701,"Census Tract 1207.01, Bexar County, Texas",5233,605
1400000US48029120702,48029120702,"Census Tract 1207.02, Bexar County, Texas",4509,529
1400000US48029120800,48029120800,"Census Tract 1208, Bexar County, Texas",6837,413
1400000US48029120901,48029120901,"Census Tract 1209.01, Bexar County, Texas",2376,277
1400000US48029120902,48029120902,"Census Tract 1209.02, Bexar County, Texas",6038,678
1400000US48029121000,48029121000,"Census Tract 1210, Bexar County, Texas",7010,496
1400000US48029121108,48029121108,"Census Tract 1211.08, Bexar County, Texas",7350,508
1400000US48029121110,48029121110,"Census Tract 1211.10, Bexar County, Texas",4936,346
1400000US48029121111,48029121111,"Census Tract 1211.11, Bexar County, Texas",6003,476
1400000US48029121112,48029121112,"Census Tract 1211.12, Bexar County, Texas",3702,292
1400000US48029121115,48029121115,"Census Tract 1211.15, Bexar County, Texas",5250,334
1400000US48029121116,48029121116,"Census Tract 1211.16, Bexar County, Texas",5060,484
1400000US48029121117,48029121117,"Census Tract 1211.17, Bexar County, Texas",4534,334
1400000US48029121118,48029121118,"Census Tract 1211.18, Bexar County, Texas",5975,432
1400000US48029121119,48029121119,"Census Tract 1211.19, Bexar County, Texas",5853,451
1400000US48029121120,48029121120,"Census Tract 1211.20, Bexar County, Texas",5401,543
1400000US48029121121,48029121121,"Census Tract 1211.21, Bexar County, Texas",3040,172
1400000US48029121122,48029121122,"Census Tract 1211.22, Bexar County, Texas",5431,381
1400000US48029121203,48029121203,"Census Tract 1212.03, Bexar County, Texas",4004,439
1400000US48029121204,48029121204,"Census Tract 1212.04, Bexar County, Texas",7610,701
1400000US48029121205,48029121205,"Census Tract 1212.05, Bexar County, Texas",3179,375
1400000US48029121206,48029121206,"Census Tract 1212.06, Bexar County, Texas",7575,678
1400000US48029121300,48029121300,"Census Tract 1213, Bexar County, Texas",5986,590
1400000US48029121402,48029121402,"Census Tract 1214.02, Bexar County, Texas",4859,557
1400000US48029121403,48029121403,"Census Tract 1214.03, Bexar County, Texas",5589,513
1400000US48029121404,48029121404,"Census Tract 1214.04, Bexar County, Texas",5283,412
1400000US48029121501,48029121501,"Census Tract 1215.01, Bexar County, Texas",7260,433
1400000US48029121504,48029121504,"Census Tract 1215.04, Bexar County, Texas",6380,676
1400000US48029121505,48029121505,"Census Tract 1215.05, Bexar County, Texas",4425,378
1400000US48029121506,48029121506,"Census Tract 1215.06, Bexar County, Texas",5444,527
1400000US48029121507,48029121507,"Census Tract 1215.07, Bexar County, Texas",4610,501
1400000US48029121508,48029121508,"Census Tract 1215.08, Bexar County, Texas",5294,540
1400000US48029121601,48029121601,"Census Tract 1216.01, Bexar County, Texas",5191,463
1400000US48029121604,48029121604,"Census Tract 1216.04, Bexar County, Texas",7388,567
1400000US48029121605,48029121605,"Census Tract 1216.05, Bexar County, Texas",2115,248
1400000US48029121606,48029121606,"Census Tract 1216.06, Bexar County, Texas",4975,365
1400000US48029121701,48029121701,"Census Tract 1217.01, Bexar County, Texas",3819,535
1400000US48029121702,48029121702,"Census Tract 1217.02, Bexar County, Texas",6115,463
1400000US48029121802,48029121802,"Census Tract 1218.02, Bexar County, Texas",7987,511
1400000US48029121803,48029121803,"Census Tract 1218.03, Bexar County, Texas",4949,402
1400000US48029121804,48029121804,"Census Tract 1218.04, Bexar County, Texas",6640,633
1400000US48029121808,48029121808,"Census Tract 1218.08, Bexar County, Texas",3137,274
1400000US48029121809,48029121809,"Census Tract 1218.09, Bexar County, Texas",4838,472
1400000US48029121810,48029121810,"Census Tract 1218.10, Bexar County, Texas",4776,350
1400000US48029121811,48029121811,"Census Tract 1218.11, Bexar County, Texas",4833,307
1400000US48029121812,48029121812,"Census Tract 1218.12, Bexar County, Texas",6048,641
1400000US48029121813,48029121813,"Census Tract 1218.13, Bexar County, Texas",1995,309
1400000US48029121903,48029121903,"Census Tract 1219.03, Bexar County, Texas",5001,275
1400000US48029121904,48029121904,"Census Tract 1219.04, Bexar County, Texas",3645,282
1400000US48029121905,48029121905,"Census Tract 1219.05, Bexar County, Texas",4487,481
1400000US48029121906,48029121906,"Census Tract 1219.06, Bexar County, Texas",4872,318
1400000US48029121907,48029121907,"Census Tract 1219.07, Bexar County, Texas",8735,685
1400000US48029121908,48029121908,"Census Tract 1219.08, Bexar County, Texas",2167,326
1400000US48029121909,48029121909,"Census Tract 1219.09, Bexar County, Texas",3905,411
1400000US48029121910,48029121910,"Census Tract 1219.10, Bexar County, Texas",4220,190
1400000US48029130200,48029130200,"Census Tract 1302, Bexar County, Texas",1613,367
1400000US48029130300,48029130300,"Census Tract 1303, Bexar County, Texas",3229,483
1400000US48029130401,48029130401,"Census Tract 1304.01, Bexar County, Texas",3795,400
1400000US48029130402,48029130402,"Census Tract 1304.02, Bexar County, Texas",3476,734
1400000US48029130500,48029130500,"Census Tract 1305, Bexar County, Texas",4127,506
1400000US48029130600,48029130600,"Census Tract 1306, Bexar County, Texas",4898,595
1400000US48029130700,48029130700,"Census Tract 1307, Bexar County, Texas",1942,341
1400000US48029130800,48029130800,"Census Tract 1308, Bexar County, Texas",5296,547
1400000US48029130900,48029130900,"Census Tract 1309, Bexar County, Texas",4447,574
1400000US48029131000,48029131000,"Census Tract 1310, Bexar County, Texas",4480,428
1400000US48029131100,48029131100,"Census Tract 1311, Bexar County, Texas",2501,432
1400000US48029131200,48029131200,"Census Tract 1312, Bexar County, Texas",2793,347
1400000US48029131300,48029131300,"Census Tract 1313, Bexar County, Texas",6071,771
1400000US48029131401,48029131401,"Census Tract 1314.01, Bexar County, Texas",6005,675
1400000US48029131402,48029131402,"Census Tract 1314.02, Bexar County, Texas",2324,373
1400000US48029131503,48029131503,"Census Tract 1315.03, Bexar County, Texas",3397,355
1400000US48029131504,48029131504,"Census Tract 1315.04, Bexar County, Texas",3911,385
1400000US48029131505,48029131505,"Census Tract 1315.05, Bexar County, Texas",3352,378
1400000US48029131506,48029131506,"Census Tract 1315.06, Bexar County, Texas",2965,433
1400000US48029131507,48029131507,"Census Tract 1315.07, Bexar County, Texas",7189,579
1400000US48029131601,48029131601,"Census Tract 1316.01, Bexar County, Texas",1828,348
1400000US48029131606,48029131606,"Census Tract 1316.06, Bexar County, Texas",4621,431
1400000US48029131608,48029131608,"Census Tract 1316.08, Bexar County, Texas",4272,604
1400000US48029131609,48029131609,"Census Tract 1316.09, Bexar County, Texas",8029,737
1400000US48029131610,48029131610,"Census Tract 1316.10, Bexar County, Texas",6269,548
1400000US48029131611,48029131611,"Census Tract 1316.11, Bexar County, Texas",1490,276
1400000US48029131612,48029131612,"Census Tract 1316.12, Bexar County, Texas",1552,414
1400000US48029131613,48029131613,"Census Tract 1316.13, Bexar County, Texas",5862,567
1400000US48029131614,48029131614,"Census Tract 1316.14, Bexar County, Texas",3512,436
1400000US48029131615,48029131615,"Census Tract 1316.15, Bexar County, Texas",6139,603
1400000US48029131700,48029131700,"Census Tract 1317, Bexar County, Texas",1144,271
1400000US48029131801,48029131801,"Census Tract 1318.01, Bexar County, Texas",2458,291
1400000US48029131802,48029131802,"Census Tract 1318.02, Bexar County, Texas",6025,605
1400000US48029140100,48029140100,"Census Tract 1401, Bexar County, Texas",1945,302
1400000US48029140200,48029140200,"Census Tract 1402, Bexar County, Texas",3205,381
1400000US48029140300,48029140300,"Census Tract 1403, Bexar County, Texas",3548,432
1400000US48029140400,48029140400,"Census Tract 1404, Bexar County, Texas",3875,444
1400000US48029140500,48029140500,"Census Tract 1405, Bexar County, Texas",4113,369
1400000US48029140600,48029140600,"Census Tract 1406, Bexar County, Texas",2085,377
1400000US48029140700,48029140700,"Census Tract 1407, Bexar County, Texas",4322,441
1400000US48029140800,48029140800,"Census Tract 1408, Bexar County, Texas",5019,629
1400000US48029140900,48029140900,"Census Tract 1409, Bexar County, Texas",1820,255
1400000US48029141000,48029141000,"Census Tract 1410, Bexar County, Texas",3262,534
1400000US48029141101,48029141101,"Census Tract 1411.01, Bexar County, Texas",4113,593
1400000US48029141102,48029141102,"Census Tract 1411.02, Bexar County, Texas",3238,453
1400000US48029141200,48029141200,"Census Tract 1412, Bexar County, Texas",7149,737
1400000US48029141300,48029141300,"Census Tract 1413, Bexar County, Texas",5643,462
1400000US48029141402,48029141402,"Census Tract 1414.02, Bexar County, Texas",3884,519
1400000US48029141403,48029141403,"Census Tract 1414.03, Bexar County, Texas",3700,512
1400000US48029141404,48029141404,"Census Tract 1414.04, Bexar County, Texas",5033,621
1400000US48029141600,48029141600,"Census Tract 1416, Bexar County, Texas",4842,366
1400000US48029141700,48029141700,"Census Tract 1417, Bexar County, Texas",5359,584
1400000US48029141800,48029141800,"Census Tract 1418, Bexar County, Texas",5308,815
1400000US48029141900,48029141900,"Census Tract 1419, Bexar County, Texas",5519,578
1400000US48029150100,48029150100,"Census Tract 1501, Bexar County, Texas",5132,536
1400000US48029150300,48029150300,"Census Tract 1503, Bexar County, Texas",4369,545
1400000US48029150400,48029150400,"Census Tract 1504, Bexar County, Texas",4422,512
1400000US48029150501,48029150501,"Census Tract 1505.01, Bexar County, Texas",4198,430
1400000US48029150502,48029150502,"Census Tract 1505.02, Bexar County, Texas",3938,479
1400000US48029150600,48029150600,"Census Tract 1506, Bexar County, Texas",4080,361
1400000US48029150700,48029150700,"Census Tract 1507, Bexar County, Texas",6313,717
1400000US48029150800,48029150800,"Census Tract 1508, Bexar County, Texas",2717,416
1400000US48029150900,48029150900,"Census Tract 1509, Bexar County, Texas",5792,504
1400000US48029151000,48029151000,"Census Tract 1510, Bexar County, Texas",3528,358
1400000US48029151100,48029151100,"Census Tract 1511, Bexar County, Texas",7509,602
1400000US48029151200,48029151200,"Census Tract 1512, Bexar County, Texas",9387,846
1400000US48029151301,48029151301,"Census Tract 1513.01, Bexar County, Texas",5892,865
1400000US48029151302,48029151302,"Census Tract 1513.02, Bexar County, Texas",3740,377
1400000US48029151400,48029151400,"Census Tract 1514, Bexar County, Texas",4567,493
1400000US48029151500,48029151500,"Census Tract 1515, Bexar County, Texas",2625,435
1400000US48029151600,48029151600,"Census Tract 1516, Bexar County, Texas",7353,683
1400000US48029151700,48029151700,"Census Tract 1517, Bexar County, Texas",6501,660
1400000US48029151900,48029151900,"Census Tract 1519, Bexar County, Texas",5685,672
1400000US48029152000,48029152000,"Census Tract 1520, Bexar County, Texas",1443,278
1400000US48029152100,48029152100,"Census Tract 1521, Bexar County, Texas",5711,833
1400000US48029152201,48029152201,"Census Tract 1522.01, Bexar County, Texas",8911,1069
1400000US48029152202,48029152202,"Census Tract 1522.02, Bexar County, Texas",3841,709
1400000US48029160100,48029160100,"Census Tract 1601, Bexar County, Texas",5427,777
1400000US48029160200,48029160200,"Census Tract 1602, Bexar County, Texas",3075,636
1400000US48029160300,48029160300,"Census Tract 1603, Bexar County, Texas",5409,796
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4606,516
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",4213,525
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4669,633
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",4945,614
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3095,416
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",5539,504
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",3177,550
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",4552,612
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3303,463
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",8614,823
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",3068,430
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",5981,483
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",5011,857
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4391,622
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",7808,1128
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",7674,741
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",3810,546
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",4159,439
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4444,554
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",3918,663
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",6281,887
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1573,471
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",8557,746
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2625,507
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5280,681
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",3816,498
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",3790,385
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",4209,596
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5935,517
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",5945,698
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4169,496
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4413,450
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4500,575
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4324,427
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",4422,601
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1563,263
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",4203,611
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",4979,596
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3224,526
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",4098,598
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2630,433
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",4732,614
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",4172,699
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",4636,751
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",2301,361
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",5709,611
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",3631,578
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3747,472
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",7057,764
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",5167,462
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6166,760
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",8605,720
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",6594,560
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",5710,420
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",5196,488
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5751,614
