GEO_id,GEO_id2,GEO_display_label,HD01_VD01,HD02_VD01
1400000US48029121802,48029121802,"Census Tract 1218.02, Bexar County, Texas",8926,742
1400000US48029121803,48029121803,"Census Tract 1218.03, Bexar County, Texas",4921,360
1400000US48029121804,48029121804,"Census Tract 1218.04, Bexar County, Texas",6695,667
1400000US48029121808,48029121808,"Census Tract 1218.08, Bexar County, Texas",3304,303
1400000US48029121809,48029121809,"Census Tract 1218.09, Bexar County, Texas",4613,388
1400000US48029121810,48029121810,"Census Tract 1218.10, Bexar County, Texas",4706,379
1400000US48029121811,48029121811,"Census Tract 1218.11, Bexar County, Texas",5075,327
1400000US48029121812,48029121812,"Census Tract 1218.12, Bexar County, Texas",5557,503
1400000US48029121813,48029121813,"Census Tract 1218.13, Bexar County, Texas",1550,162
1400000US48029121903,48029121903,"Census Tract 1219.03, Bexar County, Texas",5077,263
1400000US48029121904,48029121904,"Census Tract 1219.04, Bexar County, Texas",3767,289
1400000US48029121905,48029121905,"Census Tract 1219.05, Bexar County, Texas",4746,441
1400000US48029121906,48029121906,"Census Tract 1219.06, Bexar County, Texas",5125,404
1400000US48029121907,48029121907,"Census Tract 1219.07, Bexar County, Texas",9671,574
1400000US48029121908,48029121908,"Census Tract 1219.08, Bexar County, Texas",2146,349
1400000US48029121909,48029121909,"Census Tract 1219.09, Bexar County, Texas",4463,467
1400000US48029121910,48029121910,"Census Tract 1219.10, Bexar County, Texas",4380,300
1400000US48029130200,48029130200,"Census Tract 1302, Bexar County, Texas",1951,359
1400000US48029130300,48029130300,"Census Tract 1303, Bexar County, Texas",3047,434
1400000US48029130401,48029130401,"Census Tract 1304.01, Bexar County, Texas",3312,578
1400000US48029130402,48029130402,"Census Tract 1304.02, Bexar County, Texas",3956,651
1400000US48029130500,48029130500,"Census Tract 1305, Bexar County, Texas",4430,642
1400000US48029130600,48029130600,"Census Tract 1306, Bexar County, Texas",5100,504
1400000US48029130700,48029130700,"Census Tract 1307, Bexar County, Texas",1817,265
1400000US48029130800,48029130800,"Census Tract 1308, Bexar County, Texas",5646,621
1400000US48029130900,48029130900,"Census Tract 1309, Bexar County, Texas",4493,459
1400000US48029131000,48029131000,"Census Tract 1310, Bexar County, Texas",5095,587
1400000US48029131100,48029131100,"Census Tract 1311, Bexar County, Texas",2529,533
1400000US48029131200,48029131200,"Census Tract 1312, Bexar County, Texas",3003,306
1400000US48029131300,48029131300,"Census Tract 1313, Bexar County, Texas",6193,966
1400000US48029131401,48029131401,"Census Tract 1314.01, Bexar County, Texas",7003,651
1400000US48029131402,48029131402,"Census Tract 1314.02, Bexar County, Texas",3059,347
1400000US48029131503,48029131503,"Census Tract 1315.03, Bexar County, Texas",3337,395
1400000US48029131504,48029131504,"Census Tract 1315.04, Bexar County, Texas",4109,454
1400000US48029131505,48029131505,"Census Tract 1315.05, Bexar County, Texas",3664,345
1400000US48029131506,48029131506,"Census Tract 1315.06, Bexar County, Texas",3199,482
1400000US48029131507,48029131507,"Census Tract 1315.07, Bexar County, Texas",6993,960
1400000US48029131601,48029131601,"Census Tract 1316.01, Bexar County, Texas",2216,323
1400000US48029131606,48029131606,"Census Tract 1316.06, Bexar County, Texas",5004,399
1400000US48029131608,48029131608,"Census Tract 1316.08, Bexar County, Texas",4774,498
1400000US48029131609,48029131609,"Census Tract 1316.09, Bexar County, Texas",9254,943
1400000US48029131610,48029131610,"Census Tract 1316.10, Bexar County, Texas",5655,462
1400000US48029131611,48029131611,"Census Tract 1316.11, Bexar County, Texas",1580,241
1400000US48029131612,48029131612,"Census Tract 1316.12, Bexar County, Texas",1922,529
1400000US48029131613,48029131613,"Census Tract 1316.13, Bexar County, Texas",5306,460
1400000US48029131614,48029131614,"Census Tract 1316.14, Bexar County, Texas",3952,529
1400000US48029131615,48029131615,"Census Tract 1316.15, Bexar County, Texas",6794,656
1400000US48029131700,48029131700,"Census Tract 1317, Bexar County, Texas",1193,259
1400000US48029131801,48029131801,"Census Tract 1318.01, Bexar County, Texas",2511,310
1400000US48029131802,48029131802,"Census Tract 1318.02, Bexar County, Texas",5730,570
1400000US48029140100,48029140100,"Census Tract 1401, Bexar County, Texas",1772,287
1400000US48029140200,48029140200,"Census Tract 1402, Bexar County, Texas",3117,354
1400000US48029140300,48029140300,"Census Tract 1403, Bexar County, Texas",3391,392
1400000US48029140400,48029140400,"Census Tract 1404, Bexar County, Texas",3916,452
1400000US48029140500,48029140500,"Census Tract 1405, Bexar County, Texas",4043,346
1400000US48029140600,48029140600,"Census Tract 1406, Bexar County, Texas",2382,357
1400000US48029140700,48029140700,"Census Tract 1407, Bexar County, Texas",4532,434
1400000US48029140800,48029140800,"Census Tract 1408, Bexar County, Texas",4936,456
1400000US48029140900,48029140900,"Census Tract 1409, Bexar County, Texas",1750,302
1400000US48029141000,48029141000,"Census Tract 1410, Bexar County, Texas",3275,509
1400000US48029141101,48029141101,"Census Tract 1411.01, Bexar County, Texas",4313,560
1400000US48029141102,48029141102,"Census Tract 1411.02, Bexar County, Texas",3511,468
1400000US48029141200,48029141200,"Census Tract 1412, Bexar County, Texas",7192,586
1400000US48029141300,48029141300,"Census Tract 1413, Bexar County, Texas",5537,620
1400000US48029141402,48029141402,"Census Tract 1414.02, Bexar County, Texas",4043,413
1400000US48029141403,48029141403,"Census Tract 1414.03, Bexar County, Texas",3556,479
1400000US48029141404,48029141404,"Census Tract 1414.04, Bexar County, Texas",4901,642
1400000US48029141600,48029141600,"Census Tract 1416, Bexar County, Texas",4602,427
1400000US48029141700,48029141700,"Census Tract 1417, Bexar County, Texas",5209,530
1400000US48029141800,48029141800,"Census Tract 1418, Bexar County, Texas",4751,768
1400000US48029141900,48029141900,"Census Tract 1419, Bexar County, Texas",6091,766
1400000US48029150100,48029150100,"Census Tract 1501, Bexar County, Texas",5089,611
1400000US48029150300,48029150300,"Census Tract 1503, Bexar County, Texas",4320,568
1400000US48029150400,48029150400,"Census Tract 1504, Bexar County, Texas",4446,674
1400000US48029150501,48029150501,"Census Tract 1505.01, Bexar County, Texas",4256,426
1400000US48029150502,48029150502,"Census Tract 1505.02, Bexar County, Texas",4329,630
1400000US48029150600,48029150600,"Census Tract 1506, Bexar County, Texas",4221,370
1400000US48029150700,48029150700,"Census Tract 1507, Bexar County, Texas",6312,662
1400000US48029150800,48029150800,"Census Tract 1508, Bexar County, Texas",2887,352
1400000US48029150900,48029150900,"Census Tract 1509, Bexar County, Texas",5751,693
1400000US48029151000,48029151000,"Census Tract 1510, Bexar County, Texas",3489,404
1400000US48029151100,48029151100,"Census Tract 1511, Bexar County, Texas",7329,638
1400000US48029151200,48029151200,"Census Tract 1512, Bexar County, Texas",9689,984
1400000US48029151301,48029151301,"Census Tract 1513.01, Bexar County, Texas",6022,778
1400000US48029151302,48029151302,"Census Tract 1513.02, Bexar County, Texas",3331,373
1400000US48029151400,48029151400,"Census Tract 1514, Bexar County, Texas",4316,469
1400000US48029151500,48029151500,"Census Tract 1515, Bexar County, Texas",2313,291
1400000US48029151600,48029151600,"Census Tract 1516, Bexar County, Texas",7630,539
1400000US48029151700,48029151700,"Census Tract 1517, Bexar County, Texas",6518,780
1400000US48029151900,48029151900,"Census Tract 1519, Bexar County, Texas",6190,732
1400000US48029152000,48029152000,"Census Tract 1520, Bexar County, Texas",1610,324
1400000US48029152100,48029152100,"Census Tract 1521, Bexar County, Texas",5571,689
1400000US48029152201,48029152201,"Census Tract 1522.01, Bexar County, Texas",8627,1226
1400000US48029152202,48029152202,"Census Tract 1522.02, Bexar County, Texas",4386,1070
1400000US48029160100,48029160100,"Census Tract 1601, Bexar County, Texas",5719,576
1400000US48029160200,48029160200,"Census Tract 1602, Bexar County, Texas",2817,410
1400000US48029160300,48029160300,"Census Tract 1603, Bexar County, Texas",5758,627
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4389,516
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",4301,454
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4486,574
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",5305,593
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3146,336
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",5338,464
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",3162,685
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",4902,584
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3704,380
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",9141,835
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",2914,421
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",6172,483
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",5100,747
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4595,597
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",8109,779
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",7332,705
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",3989,494
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",4191,517
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4592,486
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",3811,496
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",6919,803
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1343,287
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",8707,601
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2628,496
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5313,443
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",4023,393
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",3841,468
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",4217,519
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5619,523
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",5888,681
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4088,458
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4275,511
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4527,499
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4352,426
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",4493,603
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1448,245
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",3931,512
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",5192,682
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3475,444
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",3996,617
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2702,415
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",4276,532
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",4195,711
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",4652,676
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",2297,269
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",5627,666
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",4289,655
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3584,455
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",6877,693
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",4956,429
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6129,676
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",9079,798
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",6746,678
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",6069,388
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",5233,480
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5814,530
