GEO_id,GEO_id2,GEO_display_label,HD01_VD01,HD02_VD01
1400000US48027022900,48027022900,"Census Tract 229, Bell County, Texas",3817,611
1400000US48027023000,48027023000,"Census Tract 230, Bell County, Texas",8581,692
1400000US48027023103,48027023103,"Census Tract 231.03, Bell County, Texas",4480,422
1400000US48027023104,48027023104,"Census Tract 231.04, Bell County, Texas",3853,414
1400000US48027023105,48027023105,"Census Tract 231.05, Bell County, Texas",11531,1176
1400000US48027023106,48027023106,"Census Tract 231.06, Bell County, Texas",10444,1023
1400000US48027023107,48027023107,"Census Tract 231.07, Bell County, Texas",7052,877
1400000US48027023108,48027023108,"Census Tract 231.08, Bell County, Texas",14343,1881
1400000US48027023201,48027023201,"Census Tract 232.01, Bell County, Texas",2155,213
1400000US48027023202,48027023202,"Census Tract 232.02, Bell County, Texas",6535,836
1400000US48027023203,48027023203,"Census Tract 232.03, Bell County, Texas",2722,312
1400000US48027023204,48027023204,"Census Tract 232.04, Bell County, Texas",4758,782
1400000US48027023300,48027023300,"Census Tract 233, Bell County, Texas",8400,669
1400000US48027023402,48027023402,"Census Tract 234.02, Bell County, Texas",4599,389
1400000US48027023403,48027023403,"Census Tract 234.03, Bell County, Texas",5434,604
1400000US48027023404,48027023404,"Census Tract 234.04, Bell County, Texas",3269,355
1400000US48027023500,48027023500,"Census Tract 235, Bell County, Texas",1974,301
1400000US48027980001,48027980001,"Census Tract 9800.01, Bell County, Texas",126,116
1400000US48027980002,48027980002,"Census Tract 9800.02, Bell County, Texas",0,13
1400000US48027980003,48027980003,"Census Tract 9800.03, Bell County, Texas",0,13
1400000US48029110100,48029110100,"Census Tract 1101, Bexar County, Texas",3347,395
1400000US48029110300,48029110300,"Census Tract 1103, Bexar County, Texas",2756,374
1400000US48029110500,48029110500,"Census Tract 1105, Bexar County, Texas",2002,205
1400000US48029110600,48029110600,"Census Tract 1106, Bexar County, Texas",5097,481
1400000US48029110700,48029110700,"Census Tract 1107, Bexar County, Texas",1673,501
1400000US48029110800,48029110800,"Census Tract 1108, Bexar County, Texas",1858,262
1400000US48029110900,48029110900,"Census Tract 1109, Bexar County, Texas",1214,134
1400000US48029111000,48029111000,"Census Tract 1110, Bexar County, Texas",2142,245
1400000US48029120100,48029120100,"Census Tract 1201, Bexar County, Texas",6568,710
1400000US48029120300,48029120300,"Census Tract 1203, Bexar County, Texas",7593,38
1400000US48029120400,48029120400,"Census Tract 1204, Bexar County, Texas",5920,193
1400000US48029120501,48029120501,"Census Tract 1205.01, Bexar County, Texas",8841,1080
1400000US48029120502,48029120502,"Census Tract 1205.02, Bexar County, Texas",5401,508
1400000US48029120600,48029120600,"Census Tract 1206, Bexar County, Texas",5780,516
1400000US48029120701,48029120701,"Census Tract 1207.01, Bexar County, Texas",5261,574
1400000US48029120702,48029120702,"Census Tract 1207.02, Bexar County, Texas",4698,536
1400000US48029120800,48029120800,"Census Tract 1208, Bexar County, Texas",6588,427
1400000US48029120901,48029120901,"Census Tract 1209.01, Bexar County, Texas",2150,214
1400000US48029120902,48029120902,"Census Tract 1209.02, Bexar County, Texas",7098,844
1400000US48029121000,48029121000,"Census Tract 1210, Bexar County, Texas",7340,607
1400000US48029121108,48029121108,"Census Tract 1211.08, Bexar County, Texas",7365,758
1400000US48029121110,48029121110,"Census Tract 1211.10, Bexar County, Texas",5423,335
1400000US48029121111,48029121111,"Census Tract 1211.11, Bexar County, Texas",6653,744
1400000US48029121112,48029121112,"Census Tract 1211.12, Bexar County, Texas",3916,349
1400000US48029121115,48029121115,"Census Tract 1211.15, Bexar County, Texas",5305,397
1400000US48029121116,48029121116,"Census Tract 1211.16, Bexar County, Texas",5524,545
1400000US48029121117,48029121117,"Census Tract 1211.17, Bexar County, Texas",4356,290
1400000US48029121118,48029121118,"Census Tract 1211.18, Bexar County, Texas",6206,499
1400000US48029121119,48029121119,"Census Tract 1211.19, Bexar County, Texas",5272,621
1400000US48029121120,48029121120,"Census Tract 1211.20, Bexar County, Texas",5504,319
1400000US48029121121,48029121121,"Census Tract 1211.21, Bexar County, Texas",3156,209
1400000US48029121122,48029121122,"Census Tract 1211.22, Bexar County, Texas",5436,378
1400000US48029121203,48029121203,"Census Tract 1212.03, Bexar County, Texas",4080,407
1400000US48029121204,48029121204,"Census Tract 1212.04, Bexar County, Texas",7269,729
1400000US48029121205,48029121205,"Census Tract 1212.05, Bexar County, Texas",4598,502
1400000US48029121206,48029121206,"Census Tract 1212.06, Bexar County, Texas",8284,530
1400000US48029121300,48029121300,"Census Tract 1213, Bexar County, Texas",6318,433
1400000US48029121402,48029121402,"Census Tract 1214.02, Bexar County, Texas",6150,505
1400000US48029121403,48029121403,"Census Tract 1214.03, Bexar County, Texas",5975,572
1400000US48029121404,48029121404,"Census Tract 1214.04, Bexar County, Texas",4853,480
1400000US48029121501,48029121501,"Census Tract 1215.01, Bexar County, Texas",8762,625
1400000US48029121504,48029121504,"Census Tract 1215.04, Bexar County, Texas",7681,665
1400000US48029121505,48029121505,"Census Tract 1215.05, Bexar County, Texas",5102,462
1400000US48029121506,48029121506,"Census Tract 1215.06, Bexar County, Texas",4750,359
1400000US48029121507,48029121507,"Census Tract 1215.07, Bexar County, Texas",4498,311
1400000US48029121508,48029121508,"Census Tract 1215.08, Bexar County, Texas",4727,454
1400000US48029121601,48029121601,"Census Tract 1216.01, Bexar County, Texas",5025,494
1400000US48029121604,48029121604,"Census Tract 1216.04, Bexar County, Texas",8383,823
1400000US48029121605,48029121605,"Census Tract 1216.05, Bexar County, Texas",2186,245
1400000US48029121606,48029121606,"Census Tract 1216.06, Bexar County, Texas",5085,501
1400000US48029121701,48029121701,"Census Tract 1217.01, Bexar County, Texas",3946,447
1400000US48029121702,48029121702,"Census Tract 1217.02, Bexar County, Texas",7200,638
1400000US48029121802,48029121802,"Census Tract 1218.02, Bexar County, Texas",8672,548
1400000US48029121803,48029121803,"Census Tract 1218.03, Bexar County, Texas",4664,296
1400000US48029121804,48029121804,"Census Tract 1218.04, Bexar County, Texas",7444,684
1400000US48029121808,48029121808,"Census Tract 1218.08, Bexar County, Texas",3660,351
1400000US48029121809,48029121809,"Census Tract 1218.09, Bexar County, Texas",5190,419
1400000US48029121810,48029121810,"Census Tract 1218.10, Bexar County, Texas",4801,342
1400000US48029121811,48029121811,"Census Tract 1218.11, Bexar County, Texas",5090,249
1400000US48029121812,48029121812,"Census Tract 1218.12, Bexar County, Texas",6170,711
1400000US48029121813,48029121813,"Census Tract 1218.13, Bexar County, Texas",1467,205
1400000US48029121903,48029121903,"Census Tract 1219.03, Bexar County, Texas",5512,321
1400000US48029121904,48029121904,"Census Tract 1219.04, Bexar County, Texas",3649,430
1400000US48029121905,48029121905,"Census Tract 1219.05, Bexar County, Texas",5956,410
1400000US48029121906,48029121906,"Census Tract 1219.06, Bexar County, Texas",5661,485
1400000US48029121907,48029121907,"Census Tract 1219.07, Bexar County, Texas",10923,657
1400000US48029121908,48029121908,"Census Tract 1219.08, Bexar County, Texas",2765,213
1400000US48029121909,48029121909,"Census Tract 1219.09, Bexar County, Texas",5933,484
1400000US48029121910,48029121910,"Census Tract 1219.10, Bexar County, Texas",4840,490
1400000US48029130200,48029130200,"Census Tract 1302, Bexar County, Texas",2269,379
1400000US48029130300,48029130300,"Census Tract 1303, Bexar County, Texas",3595,425
1400000US48029130401,48029130401,"Census Tract 1304.01, Bexar County, Texas",4072,609
1400000US48029130402,48029130402,"Census Tract 1304.02, Bexar County, Texas",4457,497
1400000US48029130500,48029130500,"Census Tract 1305, Bexar County, Texas",4920,505
1400000US48029130600,48029130600,"Census Tract 1306, Bexar County, Texas",4376,555
1400000US48029130700,48029130700,"Census Tract 1307, Bexar County, Texas",2262,521
1400000US48029130800,48029130800,"Census Tract 1308, Bexar County, Texas",5651,541
1400000US48029130900,48029130900,"Census Tract 1309, Bexar County, Texas",4454,516
1400000US48029131000,48029131000,"Census Tract 1310, Bexar County, Texas",5394,455
1400000US48029131100,48029131100,"Census Tract 1311, Bexar County, Texas",2239,232
1400000US48029131200,48029131200,"Census Tract 1312, Bexar County, Texas",3019,356
1400000US48029131300,48029131300,"Census Tract 1313, Bexar County, Texas",5401,557
1400000US48029131401,48029131401,"Census Tract 1314.01, Bexar County, Texas",8299,709
1400000US48029131402,48029131402,"Census Tract 1314.02, Bexar County, Texas",2787,267
1400000US48029131503,48029131503,"Census Tract 1315.03, Bexar County, Texas",3730,402
1400000US48029131504,48029131504,"Census Tract 1315.04, Bexar County, Texas",3583,540
1400000US48029131505,48029131505,"Census Tract 1315.05, Bexar County, Texas",4178,476
1400000US48029131506,48029131506,"Census Tract 1315.06, Bexar County, Texas",3365,367
1400000US48029131507,48029131507,"Census Tract 1315.07, Bexar County, Texas",6876,753
1400000US48029131601,48029131601,"Census Tract 1316.01, Bexar County, Texas",3332,359
1400000US48029131606,48029131606,"Census Tract 1316.06, Bexar County, Texas",5365,490
1400000US48029131608,48029131608,"Census Tract 1316.08, Bexar County, Texas",5764,569
1400000US48029131609,48029131609,"Census Tract 1316.09, Bexar County, Texas",8692,1071
1400000US48029131610,48029131610,"Census Tract 1316.10, Bexar County, Texas",5282,415
1400000US48029131611,48029131611,"Census Tract 1316.11, Bexar County, Texas",1225,150
1400000US48029131612,48029131612,"Census Tract 1316.12, Bexar County, Texas",1986,368
1400000US48029131613,48029131613,"Census Tract 1316.13, Bexar County, Texas",4632,401
1400000US48029131614,48029131614,"Census Tract 1316.14, Bexar County, Texas",4131,577
1400000US48029131615,48029131615,"Census Tract 1316.15, Bexar County, Texas",7160,728
1400000US48029131700,48029131700,"Census Tract 1317, Bexar County, Texas",1120,119
1400000US48029131801,48029131801,"Census Tract 1318.01, Bexar County, Texas",2518,265
1400000US48029131802,48029131802,"Census Tract 1318.02, Bexar County, Texas",5240,613
1400000US48029140100,48029140100,"Census Tract 1401, Bexar County, Texas",1787,308
1400000US48029140200,48029140200,"Census Tract 1402, Bexar County, Texas",2767,307
1400000US48029140300,48029140300,"Census Tract 1403, Bexar County, Texas",3227,342
1400000US48029140400,48029140400,"Census Tract 1404, Bexar County, Texas",4023,533
1400000US48029140500,48029140500,"Census Tract 1405, Bexar County, Texas",3977,400
1400000US48029140600,48029140600,"Census Tract 1406, Bexar County, Texas",2670,254
1400000US48029140700,48029140700,"Census Tract 1407, Bexar County, Texas",5100,485
1400000US48029140800,48029140800,"Census Tract 1408, Bexar County, Texas",5632,629
1400000US48029140900,48029140900,"Census Tract 1409, Bexar County, Texas",2024,233
1400000US48029141000,48029141000,"Census Tract 1410, Bexar County, Texas",3719,440
1400000US48029141101,48029141101,"Census Tract 1411.01, Bexar County, Texas",4456,645
1400000US48029141102,48029141102,"Census Tract 1411.02, Bexar County, Texas",3315,396
1400000US48029141200,48029141200,"Census Tract 1412, Bexar County, Texas",7029,800
1400000US48029141300,48029141300,"Census Tract 1413, Bexar County, Texas",6486,530
1400000US48029141402,48029141402,"Census Tract 1414.02, Bexar County, Texas",3664,294
1400000US48029141403,48029141403,"Census Tract 1414.03, Bexar County, Texas",4217,409
1400000US48029141404,48029141404,"Census Tract 1414.04, Bexar County, Texas",5318,401
1400000US48029141600,48029141600,"Census Tract 1416, Bexar County, Texas",4907,349
1400000US48029141700,48029141700,"Census Tract 1417, Bexar County, Texas",5236,510
1400000US48029141800,48029141800,"Census Tract 1418, Bexar County, Texas",4248,467
1400000US48029141900,48029141900,"Census Tract 1419, Bexar County, Texas",5714,1002
1400000US48029150100,48029150100,"Census Tract 1501, Bexar County, Texas",5253,559
1400000US48029150300,48029150300,"Census Tract 1503, Bexar County, Texas",5386,544
1400000US48029150400,48029150400,"Census Tract 1504, Bexar County, Texas",3863,579
1400000US48029150501,48029150501,"Census Tract 1505.01, Bexar County, Texas",4950,549
1400000US48029150502,48029150502,"Census Tract 1505.02, Bexar County, Texas",4455,616
1400000US48029150600,48029150600,"Census Tract 1506, Bexar County, Texas",4845,491
1400000US48029150700,48029150700,"Census Tract 1507, Bexar County, Texas",6069,667
1400000US48029150800,48029150800,"Census Tract 1508, Bexar County, Texas",3541,369
1400000US48029150900,48029150900,"Census Tract 1509, Bexar County, Texas",6072,795
1400000US48029151000,48029151000,"Census Tract 1510, Bexar County, Texas",3438,423
1400000US48029151100,48029151100,"Census Tract 1511, Bexar County, Texas",7088,807
1400000US48029151200,48029151200,"Census Tract 1512, Bexar County, Texas",9922,739
1400000US48029151301,48029151301,"Census Tract 1513.01, Bexar County, Texas",5897,604
1400000US48029151302,48029151302,"Census Tract 1513.02, Bexar County, Texas",3187,312
1400000US48029151400,48029151400,"Census Tract 1514, Bexar County, Texas",4861,493
1400000US48029151500,48029151500,"Census Tract 1515, Bexar County, Texas",2675,255
1400000US48029151600,48029151600,"Census Tract 1516, Bexar County, Texas",7379,491
1400000US48029151700,48029151700,"Census Tract 1517, Bexar County, Texas",7014,565
1400000US48029151900,48029151900,"Census Tract 1519, Bexar County, Texas",6117,553
1400000US48029152000,48029152000,"Census Tract 1520, Bexar County, Texas",2513,331
1400000US48029152100,48029152100,"Census Tract 1521, Bexar County, Texas",4511,501
1400000US48029152201,48029152201,"Census Tract 1522.01, Bexar County, Texas",7666,1034
1400000US48029152202,48029152202,"Census Tract 1522.02, Bexar County, Texas",4752,891
1400000US48029160100,48029160100,"Census Tract 1601, Bexar County, Texas",6441,519
1400000US48029160200,48029160200,"Census Tract 1602, Bexar County, Texas",2526,348
1400000US48029160300,48029160300,"Census Tract 1603, Bexar County, Texas",5554,464
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4452,383
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",3869,312
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4272,394
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",5125,498
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3387,394
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",5025,376
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",3092,405
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",4873,540
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3781,379
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",9998,735
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",3151,373
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",5954,435
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",5021,732
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4139,521
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",7714,1133
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",8137,775
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",3966,378
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",4590,522
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4638,369
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",4044,550
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",7623,979
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1093,211
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",9979,749
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2162,227
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5194,473
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",3297,546
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",4133,483
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",3802,580
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5664,563
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",6519,593
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4243,544
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4455,525
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4884,586
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4612,366
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",5071,714
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1382,178
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",3389,461
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",6016,731
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3581,438
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",4693,555
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2926,232
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",4724,580
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",4750,410
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",5780,447
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",2641,338
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",4992,431
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",4609,411
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3048,322
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",7851,624
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",6225,549
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6453,940
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",12443,1238
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",7593,718
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",6569,393
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",5547,392
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5652,538
